877,6.5,7019625280,7018364809
878,6.5,7027629462,7026367543
879,6.5,7035633644,7034370277
880,6.44,7043637826,7042373011
881,6.44,7051642009,7050375746
882,6.44,7059646191,7058378480
883,6.44,7067650374,7066381215
884,6.38,7075654556,7074383949
885,6.38,7083658739,7082386684
886,6.38,7091662922,7090389418
887,6.38,7099667105,7098392154
888,6.38,7107671288,7106394888
889,6.31,7115675471,7114397623
890,6.31,7123679654,7122400357
891,6.31,7131683837,7130403093
892,6.25,7139688020,7138405827
893,6.25,7147692203,7146408562
894,6.25,7155696386,7154411297
895,6.25,7163700570,7162414033
896,6.19,7171704753,7170416767
